videoId,text,likeCount,published,text_raw,text_clean,is_question,question_category,question_confidence,llm_error,classification_source,result_origin
f92dfu0biJI,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋㅋ",0,2026-06-20 14:28:38+00:00,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋㅋ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋ,,,,,,
f92dfu0biJI,"아 주소에다가 *yaka,my* 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋㅋ",0,2026-06-20 14:28:33+00:00,"아 주소에다가 *yaka,my* 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋㅋ",아 주소에다가 yaka my 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋ,,,,,,
f92dfu0biJI,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋㅋ",0,2026-06-20 14:28:27+00:00,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋㅋ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋ,,,,,,
f92dfu0biJI,"친구들이 자꾸 크롬에 yaka,my 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??",0,2026-06-20 14:28:25+00:00,"친구들이 자꾸 크롬에 yaka,my 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??",친구들이 자꾸 크롬에 yaka my 보라길래 봤는데 정신 혼미해진다 영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??,,,,,,
f92dfu0biJI,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㄷㄷㄷ",0,2026-06-20 14:28:16+00:00,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㄷㄷㄷ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㄷㄷ,,,,,,
f92dfu0biJI,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㄷㄷㄷ",0,2026-06-20 14:28:11+00:00,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㄷㄷㄷ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㄷㄷ,,,,,,
f92dfu0biJI,"친구들이 자꾸 크롬에 *yaka,my* 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??",0,2026-06-20 14:28:11+00:00,"친구들이 자꾸 크롬에 *yaka,my* 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??",친구들이 자꾸 크롬에 yaka my 보라길래 봤는데 정신 혼미해진다 영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??,,,,,,
f92dfu0biJI,"친구들이 자꾸 크롬에 yaka,my 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??",0,2026-06-20 14:28:05+00:00,"친구들이 자꾸 크롬에 yaka,my 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??",친구들이 자꾸 크롬에 yaka my 보라길래 봤는데 정신 혼미해진다 영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??,,,,,,
f92dfu0biJI,"아 주소에다가 *yaka,my* 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋㅋ",0,2026-06-20 14:28:02+00:00,"아 주소에다가 *yaka,my* 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋㅋ",아 주소에다가 yaka my 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋ,,,,,,
f92dfu0biJI,"친구들이 자꾸 크롬에 yaka,my 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??",0,2026-06-20 14:28:00+00:00,"친구들이 자꾸 크롬에 yaka,my 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??",친구들이 자꾸 크롬에 yaka my 보라길래 봤는데 정신 혼미해진다 영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능한거??,,,,,,
f92dfu0biJI,"아 주소에다가 yaka,my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎㅎ",0,2026-06-20 14:27:57+00:00,"아 주소에다가 yaka,my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎㅎ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎ,,,,,,
f92dfu0biJI,"친구들이 자꾸 크롬에 *yaka,my* 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??",0,2026-06-20 14:27:55+00:00,"친구들이 자꾸 크롬에 *yaka,my* 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??",친구들이 자꾸 크롬에 yaka my 보라길래 봤는데 정신 혼미해진다 영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??,,,,,,
f92dfu0biJI,"아 주소에다가 yaka,my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎㅎ",0,2026-06-20 14:27:50+00:00,"아 주소에다가 yaka,my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎㅎ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎ,,,,,,
f92dfu0biJI,"친구들이 자꾸 크롬에 *yaka,my* 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??",0,2026-06-20 14:27:49+00:00,"친구들이 자꾸 크롬에 *yaka,my* 보라길래 봤는데 정신 혼미해진다...영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??",친구들이 자꾸 크롬에 yaka my 보라길래 봤는데 정신 혼미해진다 영상 사건 터지고 얼굴 보면 다 알텐데 연예계 생활 가능함??,,,,,,
f92dfu0biJI,"*위에 있는댓 < , > 대신 < . > 으로 바꿔서ㄱㄱ이게 구라면 내 손목건다ㄱㄱ*",0,2026-06-20 14:27:44+00:00,"*위에 있는댓 < , > 대신 < . > 으로 바꿔서ㄱㄱ이게 구라면 내 손목건다ㄱㄱ*",위에 있는댓 대신 으로 바꿔서ㄱㄱ이게 구라면 내 손목건다ㄱㄱ,,,,,,
f92dfu0biJI,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋㅋ",0,2026-06-20 14:27:41+00:00,"아 주소에다가 *yaka,my* 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋㅋ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 분수 진짜 미쳤네 ㅋㅋ,,,,,,
f92dfu0biJI,"아 주소에다가 yaka,my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎㅎ",0,2026-06-20 14:27:33+00:00,"아 주소에다가 yaka,my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎㅎ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎ,,,,,,
f92dfu0biJI,"아 주소에다가 *yaka,my* 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋㅋ",0,2026-06-20 14:27:31+00:00,"아 주소에다가 *yaka,my* 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋㅋ",아 주소에다가 yaka my 치니깐 우리가 아는 그 공쥬 혼자 위로하는 영상 사건 있길래 봤는데 미쳤네ㅋㅋ,,,,,,
f92dfu0biJI,"아 주소에다가 yaka,my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎㅎ",0,2026-06-20 14:27:24+00:00,"아 주소에다가 yaka,my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎㅎ",아 주소에다가 yaka my 쳐서 들어가면 연예계 유츨 난리길래 방금 봤는데 뒷부분 홍수터지는거 진짜 미쳤네 ㅎㅎ,,,,,,
f92dfu0biJI,"*위에 있는댓 < , > 대신 < . > 으로 바꿔서ㄱㄱ이게 구라면 내 손목건다ㄱㄱ*",0,2026-06-20 14:27:22+00:00,"*위에 있는댓 < , > 대신 < . > 으로 바꿔서ㄱㄱ이게 구라면 내 손목건다ㄱㄱ*",위에 있는댓 대신 으로 바꿔서ㄱㄱ이게 구라면 내 손목건다ㄱㄱ,,,,,,
f92dfu0biJI,왜 후회하셨나요?,0,2026-06-20 13:42:34+00:00,왜 후회하셨나요?,왜 후회하셨나요?,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-20 13:39:44+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,이제 사냥하면서 랩업이랑 아이템버닝보스들 도전해주세요,1,2026-06-20 13:39:03+00:00,이제 사냥하면서 랩업이랑 아이템버닝보스들 도전해주세요,이제 사냥하면서 랩업이랑 아이템버닝보스들 도전해주세요,,,,,,
f92dfu0biJI,다른직업도있긴핰데 대부분 컨3리4입니다,0,2026-06-20 13:37:20+00:00,다른직업도있긴핰데 대부분 컨3리4입니다,다른직업도있긴핰데 대부분 컨3리4입니다,,,,,,
f92dfu0biJI,"브론즈 컨티3
실버 리스트4입니다",0,2026-06-20 13:36:55+00:00,"브론즈 컨티3
실버 리스트4입니다",브론즈 컨티3 실버 리스트4입니다,,,,,,
f92dfu0biJI,"하시는 직업가이드영상 참고해주세요
직업마다전부달라요ㅜㅜ
채널에 직업검색해주세요",0,2026-06-20 13:36:32+00:00,"하시는 직업가이드영상 참고해주세요
직업마다전부달라요ㅜㅜ
채널에 직업검색해주세요",하시는 직업가이드영상 참고해주세요 직업마다전부달라요ㅜㅜ 채널에 직업검색해주세요,,,,,,
f92dfu0biJI,어웨이크랑 이터널 시드링 실버블라썸 이렇게 착용해주세요,0,2026-06-20 13:35:40+00:00,어웨이크랑 이터널 시드링 실버블라썸 이렇게 착용해주세요,어웨이크랑 이터널 시드링 실버블라썸 이렇게 착용해주세요,,,,,,
f92dfu0biJI,레테 업데이트버전으로 따라하시면 됩니다,0,2026-06-20 13:34:58+00:00,레테 업데이트버전으로 따라하시면 됩니다,레테 업데이트버전으로 따라하시면 됩니다,,,,,,
f92dfu0biJI,좋은정보감사합니다,0,2026-06-20 13:12:49+00:00,좋은정보감사합니다,좋은정보감사합니다,,,,,,
f92dfu0biJI,쿨뚝골라주세요,0,2026-06-20 13:11:45+00:00,쿨뚝골라주세요,쿨뚝골라주세요,,,,,,
f92dfu0biJI,"사냥터는 전부개인화입니다
대신 맵당인원제한이 있어서
맵이동했는데 몹이안나오면 꽉찬겁니다",0,2026-06-20 13:11:02+00:00,"사냥터는 전부개인화입니다
대신 맵당인원제한이 있어서
맵이동했는데 몹이안나오면 꽉찬겁니다",사냥터는 전부개인화입니다 대신 맵당인원제한이 있어서 맵이동했는데 몹이안나오면 꽉찬겁니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다,0,2026-06-20 13:09:58+00:00,영상시청해주셔서 감사합니다,영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,"레전반지1개 유니크이터널1개 실버블라썸1개 시드링1개
초반은 이렇게착용하세요",0,2026-06-20 13:09:48+00:00,"레전반지1개 유니크이터널1개 실버블라썸1개 시드링1개
초반은 이렇게착용하세요",레전반지1개 유니크이터널1개 실버블라썸1개 시드링1개 초반은 이렇게착용하세요,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-20 13:09:01+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,네 하드보스 잡기시작할때쯤 구매하셔도 되세요,0,2026-06-20 13:08:00+00:00,네 하드보스 잡기시작할때쯤 구매하셔도 되세요,네 하드보스 잡기시작할때쯤 구매하셔도 되세요,,,,,,
f92dfu0biJI,네 사용하셔도 괜찮습니다,0,2026-06-20 13:07:45+00:00,네 사용하셔도 괜찮습니다,네 사용하셔도 괜찮습니다,,,,,,
f92dfu0biJI,​@대장메린이 감사합니다 행님 구독하고 챙겨보겠습니다.,0,2026-06-20 12:40:45+00:00,​@대장메린이 감사합니다 행님 구독하고 챙겨보겠습니다.,감사합니다 행님 구독하고 챙겨보겠습니다,,,,,,
f92dfu0biJI,ㅋㅋ 존나웃기네,0,2026-06-20 10:25:11+00:00,ㅋㅋ 존나웃기네,ㅋㅋ 존나웃기네,,,,,,
f92dfu0biJI,컨티 4 리레 3도 완전 망한건 아니긴해요,0,2026-06-20 10:05:35+00:00,컨티 4 리레 3도 완전 망한건 아니긴해요,컨티 4 리레 3도 완전 망한건 아니긴해요,,,,,,
Jg9xSIh9-ls,무자본은 사실 빡시게 하는거아니면 메소벌어서 심볼올리눈것만해도 메소 정신없어서 나중에 미트라니뭐니 이런거 는 어려움,0,2026-06-20 03:53:22+00:00,무자본은 사실 빡시게 하는거아니면 메소벌어서 심볼올리눈것만해도 메소 정신없어서 나중에 미트라니뭐니 이런거 는 어려움,무자본은 사실 빡시게 하는거아니면 메소벌어서 심볼올리눈것만해도 메소 정신없어서 나중에 미트라니뭐니 이런거 는 어려움,,,,,,
f92dfu0biJI,​@대장메린이혹시 그것도 공략이 가능할까요..?,0,2026-06-20 02:05:23+00:00,​@대장메린이혹시 그것도 공략이 가능할까요..?,그것도 공략이 가능할까요 ?,,,,,,
f92dfu0biJI,"앞으로도 게속 뿌리긴해서 심볼업조금늦어진것빼곤 괜찮습니다
일퀘를 꾸준히해주새요",0,2026-06-20 01:56:02+00:00,"앞으로도 게속 뿌리긴해서 심볼업조금늦어진것빼곤 괜찮습니다
일퀘를 꾸준히해주새요",앞으로도 게속 뿌리긴해서 심볼업조금늦어진것빼곤 괜찮습니다 일퀘를 꾸준히해주새요,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다,1,2026-06-20 01:49:34+00:00,영상시청해주셔서 감사합니다,영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,브론즈에 컨티받고 실버에 리스트4렙받으시면 됩니다,0,2026-06-20 01:48:00+00:00,브론즈에 컨티받고 실버에 리스트4렙받으시면 됩니다,브론즈에 컨티받고 실버에 리스트4렙받으시면 됩니다,,,,,,
f92dfu0biJI,"감사합니다
열심히하겠습니다",0,2026-06-20 01:47:32+00:00,"감사합니다
열심히하겠습니다",감사합니다 열심히하겠습니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-20 01:47:20+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,비약이나 200까지만 키워서 템간단하게 넣어주면 카벨까진 가능합니더,0,2026-06-20 01:44:54+00:00,비약이나 200까지만 키워서 템간단하게 넣어주면 카벨까진 가능합니더,비약이나 200까지만 키워서 템간단하게 넣어주면 카벨까진 가능합니더,,,,,,
f92dfu0biJI,"지금은 별로인듯합니다
메획100퍼기준 800만메소 이하면 고려해볼만합니다",0,2026-06-20 01:43:29+00:00,"지금은 별로인듯합니다
메획100퍼기준 800만메소 이하면 고려해볼만합니다",지금은 별로인듯합니다 메획100퍼기준 800만메소 이하면 고려해볼만합니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-20 01:39:59+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,주말이나 월요일까지 올려드리겠습니다,0,2026-06-20 01:39:55+00:00,주말이나 월요일까지 올려드리겠습니다,주말이나 월요일까지 올려드리겠습니다,,,,,,
f92dfu0biJI,네 맞습니다,0,2026-06-20 01:38:57+00:00,네 맞습니다,네 맞습니다,,,,,,
f92dfu0biJI,네 괜찮습니다,1,2026-06-20 01:38:02+00:00,네 괜찮습니다,네 괜찮습니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다,0,2026-06-20 01:37:01+00:00,영상시청해주셔서 감사합니다,영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다,0,2026-06-20 01:36:40+00:00,영상시청해주셔서 감사합니다,영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,좋게봐주셔서 감사합니다 열심히하겠습니다,0,2026-06-20 01:36:34+00:00,좋게봐주셔서 감사합니다 열심히하겠습니다,좋게봐주셔서 감사합니다 열심히하겠습니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-20 01:36:28+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
Jg9xSIh9-ls,딱 챌섭 후반부에 무기류까지 완성되면 충분히 할만해요,0,2026-06-20 00:54:26+00:00,딱 챌섭 후반부에 무기류까지 완성되면 충분히 할만해요,딱 챌섭 후반부에 무기류까지 완성되면 충분히 할만해요,,,,,,
Yd-UNV3RbfM,AI목소리같은데?,0,2026-06-20 00:17:57+00:00,AI목소리같은데?,AI목소리같은데?,,,,,,
9b-cCrQyKYw,전왜50배가없죠?,0,2026-06-20 00:17:43+00:00,전왜50배가없죠?,전왜50배가없죠?,,,,,,
FMUmSNtWlEU,어쩌다가 공략안보고 그냥 본섭에서 260찍었는데 어떻하나요 ㅠㅠ,0,2026-06-19 23:45:30+00:00,어쩌다가 공략안보고 그냥 본섭에서 260찍었는데 어떻하나요 ㅠㅠ,어쩌다가 공략안보고 그냥 본섭에서 260찍었는데 어떻하나요 ㅠㅠ,,,,,,
Jg9xSIh9-ls,네 그 다음 1/6등분 해주세요,0,2026-06-19 23:41:44+00:00,네 그 다음 1/6등분 해주세요,네 그 다음 1 6등분 해주세요,,,,,,
Jg9xSIh9-ls,매커 부분은 생략해주세요!! 차라리 다른 펜던트 사는게 나을듯합니다,0,2026-06-19 21:53:13+00:00,매커 부분은 생략해주세요!! 차라리 다른 펜던트 사는게 나을듯합니다,매커 부분은 생략해주세요 차라리 다른 펜던트 사는게 나을듯합니다,,,,,,
Jg9xSIh9-ls,앗 없는게 맞습니다 죄송해요ㅠㅠ,0,2026-06-19 21:48:41+00:00,앗 없는게 맞습니다 죄송해요ㅠㅠ,앗 없는게 맞습니다 죄송해요ㅠㅠ,,,,,,
f92dfu0biJI,@대장메린이감삼돠!,0,2026-06-19 21:32:02+00:00,@대장메린이감삼돠!,,,,,,,
Jg9xSIh9-ls,네 버리고 컨3 경매장 구매해주세요,0,2026-06-19 21:14:21+00:00,네 버리고 컨3 경매장 구매해주세요,네 버리고 컨3 경매장 구매해주세요,,,,,,
f92dfu0biJI,260부터는 이제 본격적인 bm컨텐츠해야 잘 올라서 그럼.. 메소로 메포바꿔서쓰든 현질하든 해야되는 본격적인 스타트지점..,0,2026-06-19 17:45:24+00:00,260부터는 이제 본격적인 bm컨텐츠해야 잘 올라서 그럼.. 메소로 메포바꿔서쓰든 현질하든 해야되는 본격적인 스타트지점..,260부터는 이제 본격적인 bm컨텐츠해야 잘 올라서 그럼 메소로 메포바꿔서쓰든 현질하든 해야되는 본격적인 스타트지점,,,,,,
f92dfu0biJI,그것도 잘오르는게 280부터 1+1이 아닌순간 겜이 많이하기 싫어질거임 ㅋㅋㅋ 265되면 또 경험치통추가!~,0,2026-06-19 17:41:51+00:00,그것도 잘오르는게 280부터 1+1이 아닌순간 겜이 많이하기 싫어질거임 ㅋㅋㅋ 265되면 또 경험치통추가!~,그것도 잘오르는게 280부터 1 1이 아닌순간 겜이 많이하기 싫어질거임 ㅋㅋ 265되면 또 경험치통추가,,,,,,
f92dfu0biJI,260~70전이낫지않을까요 그것도 레벨구간이높을수록 요구하는 장수가 큰지라.. 블루베리입장권이잇다면 270전??,0,2026-06-19 17:40:11+00:00,260~70전이낫지않을까요 그것도 레벨구간이높을수록 요구하는 장수가 큰지라.. 블루베리입장권이잇다면 270전??,260 70전이낫지않을까요 그것도 레벨구간이높을수록 요구하는 장수가 큰지라 블루베리입장권이잇다면 270전??,,,,,,
f92dfu0biJI,리레4 컨티3이 정배일겁니다..,0,2026-06-19 17:38:35+00:00,리레4 컨티3이 정배일겁니다..,리레4 컨티3이 정배일겁니다,,,,,,
Q-b20FJZ0jQ,길라잡이 30렙 보상 달팽이에는 넣을수있습니다,0,2026-06-19 16:15:02+00:00,길라잡이 30렙 보상 달팽이에는 넣을수있습니다,길라잡이 30렙 보상 달팽이에는 넣을수있습니다,,,,,,
f92dfu0biJI,​@goodvery6227님 많이하셈,0,2026-06-19 16:12:43+00:00,​@goodvery6227님 많이하셈,많이하셈,,,,,,
f92dfu0biJI,"도움이되서 다행입니다 
파이팅!",0,2026-06-19 16:04:53+00:00,"도움이되서 다행입니다 
파이팅!",도움이되서 다행입니다 파이팅,,,,,,
f92dfu0biJI,"도움이되서 다행입니다
파이팅이에요",0,2026-06-19 16:04:39+00:00,"도움이되서 다행입니다
파이팅이에요",도움이되서 다행입니다 파이팅이에요,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다,0,2026-06-19 16:04:18+00:00,영상시청해주셔서 감사합니다,영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,지금은 사지마세요ㅠㅠ,0,2026-06-19 16:04:01+00:00,지금은 사지마세요ㅠㅠ,지금은 사지마세요ㅠㅠ,,,,,,
f92dfu0biJI,최대한노력해보겠습니다 ㅠㅠ,0,2026-06-19 16:03:39+00:00,최대한노력해보겠습니다 ㅠㅠ,최대한노력해보겠습니다 ㅠㅠ,,,,,,
f92dfu0biJI,유에로쓰시다가 직작은 미라클때노려보세요,0,2026-06-19 16:03:30+00:00,유에로쓰시다가 직작은 미라클때노려보세요,유에로쓰시다가 직작은 미라클때노려보세요,,,,,,
f92dfu0biJI,네 배우기만 하면 됩니다,0,2026-06-19 16:03:00+00:00,네 배우기만 하면 됩니다,네 배우기만 하면 됩니다,,,,,,
f92dfu0biJI,지금은 안사는게 맞는것같습니다,0,2026-06-19 16:02:27+00:00,지금은 안사는게 맞는것같습니다,지금은 안사는게 맞는것같습니다,,,,,,
f92dfu0biJI,일단 레전올려서 한줄만뽑아서 임시로쓰다가 썬데이땨 뽑으세요,0,2026-06-19 16:01:30+00:00,일단 레전올려서 한줄만뽑아서 임시로쓰다가 썬데이땨 뽑으세요,일단 레전올려서 한줄만뽑아서 임시로쓰다가 썬데이땨 뽑으세요,,,,,,
f92dfu0biJI,네 상관없습니다,0,2026-06-19 16:00:54+00:00,네 상관없습니다,네 상관없습니다,,,,,,
f92dfu0biJI,"이제는 순수 사냥도 중요하지만 몬파, 에픽던전, 공짜 사우나 등 경험치 관련 컨텐츠들 계속 하면서 긴 호흡으로 천천히 렙업해야지 뭐 옛날 팡이요 메이플 할애비들처럼 풀도핑해서 광렙업 그런식으로 하면 무조건 접게 되있습니다. 렙업은 천천히 경험치관련 컨텐츠 하면서 사냥은 안질리는 선에서 하는거에요",0,2026-06-19 15:57:37+00:00,"이제는 순수 사냥도 중요하지만 몬파, 에픽던전, 공짜 사우나 등 경험치 관련 컨텐츠들 계속 하면서 긴 호흡으로 천천히 렙업해야지 뭐 옛날 팡이요 메이플 할애비들처럼 풀도핑해서 광렙업 그런식으로 하면 무조건 접게 되있습니다. 렙업은 천천히 경험치관련 컨텐츠 하면서 사냥은 안질리는 선에서 하는거에요",이제는 순수 사냥도 중요하지만 몬파 에픽던전 공짜 사우나 등 경험치 관련 컨텐츠들 계속 하면서 긴 호흡으로 천천히 렙업해야지 뭐 옛날 팡이요 메이플 할애비들처럼 풀도핑해서 광렙업 그런식으로 하면 무조건 접게 되있습니다 렙업은 천천히 경험치관련 컨텐츠 하면서 사냥은 안질리는 선에서 하는거에요,,,,,,
f92dfu0biJI,@goodvery6227감사합니당,0,2026-06-19 15:56:53+00:00,@goodvery6227감사합니당,,,,,,,
f92dfu0biJI,일퀘 천천히 하면서 나중에 아케인 심볼 부족한 만큼 받으세요,0,2026-06-19 15:55:00+00:00,일퀘 천천히 하면서 나중에 아케인 심볼 부족한 만큼 받으세요,일퀘 천천히 하면서 나중에 아케인 심볼 부족한 만큼 받으세요,,,,,,
f92dfu0biJI,"메멘토 큐브는 보스드랍으로 나오거나 코인샵으로 살 수 있는데 메멘토큐브를 돌리면 그 템은 일정기간 거래안되게 잠깁니다.
뉴비들 빨리 성장하라고 가성비 템 만들 수 있게 나온 큐브라고 보면 됩니다.",0,2026-06-19 15:54:17+00:00,"메멘토 큐브는 보스드랍으로 나오거나 코인샵으로 살 수 있는데 메멘토큐브를 돌리면 그 템은 일정기간 거래안되게 잠깁니다.
뉴비들 빨리 성장하라고 가성비 템 만들 수 있게 나온 큐브라고 보면 됩니다.",메멘토 큐브는 보스드랍으로 나오거나 코인샵으로 살 수 있는데 메멘토큐브를 돌리면 그 템은 일정기간 거래안되게 잠깁니다 뉴비들 빨리 성장하라고 가성비 템 만들 수 있게 나온 큐브라고 보면 됩니다,,,,,,
f92dfu0biJI,​@대장메린이자석펫받고 공부하면서 보는데 이게 젤 이해갔어요 나중에 드메템 셋팅도 부탁드려요 타 유튭 너무 어려워요,0,2026-06-19 14:22:46+00:00,​@대장메린이자석펫받고 공부하면서 보는데 이게 젤 이해갔어요 나중에 드메템 셋팅도 부탁드려요 타 유튭 너무 어려워요,공부하면서 보는데 이게 젤 이해갔어요 나중에 드메템 셋팅도 부탁드려요 타 유튭 너무 어려워요,,,,,,
