category,title,created_at,views,likes,content,comment_count,title_clean,content_clean,analysis_text,has_question_signal,is_question,tokens,is_new_returning
기타,보스마일리지 난이도별로 따로인가?,2026-06-19,916,0,본섭에서 하드루시드를 잡고 챌섭에서 이지루시드를 잡으면 마일리지 따로따로 200씩 주나...?,3,보스마일리지 난이도별로 따로인가?,본섭에서 하드루시드를 잡고 챌섭에서 이지루시드를 잡으면 마일리지 따로따로 200씩 주나..?,보스마일리지 난이도별로 따로인가? 본섭에서 하드루시드를 잡고 챌섭에서 이지루시드를 잡으면 마일리지 따로따로 200씩 주나..?,True,True,"['보스', '마일리지', '난이도', '본섭', '하드루시드', '챌섭', '이지루시드']",False
기타,하버 명의당 하나였냐,2026-06-19,2387,0,"넥슨 아이디당 하나가 아니라..?
제로하는데 6형때 17성 강화권 발라야되는 몰랐어서 그냥 아싸리 삭제하고 다시하려 했는데 (짜피 유니온 500임)
것도 모르고 걍 삭제해버렷..
강제메접이네 ㅜㅜㅜㅜ",13,하버 명의당 하나였냐,넥슨 아이디당 하나가 아니라..? 제로하는데 6형때 17성 강화권 발라야되는 몰랐어서 그냥 아싸리 삭제하고 다시하려 했는데 (짜피 유니온 500임) 것도 모르고 걍 삭제해버렷.. 강제메접이네 ㅜㅜ,하버 명의당 하나였냐 넥슨 아이디당 하나가 아니라..? 제로하는데 6형때 17성 강화권 발라야되는 몰랐어서 그냥 아싸리 삭제하고 다시하려 했는데 (짜피 유니온 500임) 것도 모르고 걍 삭제해버렷.. 강제메접이네 ㅜㅜ,True,True,"['하버', '명의', '넥슨', '아이디', '강화', '삭제', '짜피', '유니온', '강제']",False
기타,드랍률이 24% 빠졌습니다,2026-06-19,6354,0,"원래 풀도핑시 315% 였는데 291%로 표기 되더라구요
제가 지난 나우때 기억하기론 제가 가지고 있는 드랍률에 보이지 않는 24%가 추가 된걸로 알고있었는데 표기 방법이 달라진걸까요?..?? 아무리 찾아보려고 해도 나오지 않아 질문 드려요..",3,드랍률이 24% 빠졌습니다,원래 풀도핑시 315% 였는데 291%로 표기 되더라구요 제가 지난 나우때 기억하기론 제가 가지고 있는 드랍률에 보이지 않는 24%가 추가 된걸로 알고있었는데 표기 방법이 달라진걸까요?..?? 아무리 찾아보려고 해도 나오지 않아 질문 드려요..,드랍률이 24% 빠졌습니다 원래 풀도핑시 315% 였는데 291%로 표기 되더라구요 제가 지난 나우때 기억하기론 제가 가지고 있는 드랍률에 보이지 않는 24%가 추가 된걸로 알고있었는데 표기 방법이 달라진걸까요?..?? 아무리 찾아보려고 해도 나오지 않아 질문 드려요..,True,True,"['드랍', '빠지', '풀도핑시', '표기', '지나', '나우', '기억', '가지', '드랍률', '보이', '추가', '방법', '달라지', '찾아보']",False
기타,제네시스 해방 전투력 몇이어야 할까요?,2026-06-19,1865,0,"뉴비인데
제네시스 윌,루시드,진힐라까지 전투력 몇은 되어야 제네시스 해방이 가능할까요?
이번에 보스 피 약 33퍼센트 줄었다고 했는데
보스 패치 후 어느정도의 전투력이어야 할지..
이전에 최소컷은 2천만, 무난하게 할려면 4~5천만이라고 본거 같은데",2,제네시스 해방 전투력 몇이어야 할까요?,"뉴비인데 제네시스 윌,루시드,진힐라까지 전투력 몇은 되어야 제네시스 해방이 가능할까요? 이번에 보스 피 약 33퍼센트 줄었다고 했는데 보스 패치 후 어느정도의 전투력이어야 할지.. 이전에 최소컷은 2천만, 무난하게 할려면 4~5천만이라고 본거 같은데","제네시스 해방 전투력 몇이어야 할까요? 뉴비인데 제네시스 윌,루시드,진힐라까지 전투력 몇은 되어야 제네시스 해방이 가능할까요? 이번에 보스 피 약 33퍼센트 줄었다고 했는데 보스 패치 후 어느정도의 전투력이어야 할지.. 이전에 최소컷은 2천만, 무난하게 할려면 4~5천만이라고 본거 같은데",True,True,"['제네시스', '해방', '전투', '뉴비', '루시드', '진힐라', '전투력', '보스', '퍼센트', '패치', '이전', '최소']",True
기타,아예 새로운 넥슨 id로 하버 지정 못하나요,2026-06-19,1063,0,"짜피 기존 아이디에서는 아무것도 없어서
새로 시작하려고
기존 메이플 아이디 삭제하고 아예 새로운 넥슨 아이디 만들엇는데
하버 지정이 최초 생성한 메이플 id만 가능하다는데 어카냐..?
다른 넥슨 아이디면 하버 지정 가능한거 아니였냐
오랜만에 재밌게 겜좀 하려했더니 이게뭐야..
뭐 해보지도 못하고 메접하게 생겼네;",3,아예 새로운 넥슨 id로 하버 지정 못하나요,짜피 기존 아이디에서는 아무것도 없어서 새로 시작하려고 기존 메이플 아이디 삭제하고 아예 새로운 넥슨 아이디 만들엇는데 하버 지정이 최초 생성한 메이플 id만 가능하다는데 어카냐..? 다른 넥슨 아이디면 하버 지정 가능한거 아니였냐 오랜만에 재밌게 겜좀 하려했더니 이게뭐야.. 뭐 해보지도 못하고 메접하게 생겼네;,아예 새로운 넥슨 id로 하버 지정 못하나요 짜피 기존 아이디에서는 아무것도 없어서 새로 시작하려고 기존 메이플 아이디 삭제하고 아예 새로운 넥슨 아이디 만들엇는데 하버 지정이 최초 생성한 메이플 id만 가능하다는데 어카냐..? 다른 넥슨 아이디면 하버 지정 가능한거 아니였냐 오랜만에 재밌게 겜좀 하려했더니 이게뭐야.. 뭐 해보지도 못하고 메접하게 생겼네;,True,True,"['새롭', '넥슨', '하버', '지정', '짜피', '기존', '아이디', '아무것', '시작', '삭제', '만들', '최초', '생성', '어카', '오랜만', '재밌', '생기']",False
시세,캡틴 레에 보조 보보방 40억이면 살만한가요,2026-06-19,1083,0,"어제 오픈런하려다가 싹털려가지구요;;
오픈 전 시세 보면 배아프긴한데 유입 때문에 거품 꺼져도 그 가격은 안나올거 같아서 말이죠..
보조 외에는 애완미트라 생각중이라 추가 구매예정 없습니당",0,캡틴 레에 보조 보보방 40억이면 살만한가요,어제 오픈런하려다가 싹털려가지구요;; 오픈 전 시세 보면 배아프긴한데 유입 때문에 거품 꺼져도 그 가격은 안나올거 같아서 말이죠.. 보조 외에는 애완미트라 생각중이라 추가 구매예정 없습니당,캡틴 레에 보조 보보방 40억이면 살만한가요 어제 오픈런하려다가 싹털려가지구요;; 오픈 전 시세 보면 배아프긴한데 유입 때문에 거품 꺼져도 그 가격은 안나올거 같아서 말이죠.. 보조 외에는 애완미트라 생각중이라 추가 구매예정 없습니당,False,True,"['캡틴', '보조', '보보방', '오픈', '털리', '시세', '아프', '유입', '때문', '거품', '꺼지', '가격', '애완', '미트', '추가', '예정']",True
직업,챌섭 제로 1일차 정리 및 질문,2026-06-19,2505,0,"지금까지 제가 챌섭 진행한거랑 질문할거 올립니다.
제로 무기 4형에서 챌섭 코인샵에서 17성 스타포스 사서 주문서 바르고
연합 토큰샵에서  카유잠 사서 주문서 바르고
챌섭에서 메멘토 골드큐브 사서 보뎀 30% 방무 15% - (레전노린건데 ㄲㅂ)
그리고 지금까지 받은 검환불 100개 사용해서 공2추+ 뎀3% 만들고
남은 검환불은 도미랑 이어링에 박고
그리고 무기 7형으로 업그래이드하고
카밸 잡고 유잠 받은거 챌섭샵에서 실버큐브로 뎀9% 공6% 만들고 - (위에서 골드큐브로 깨진 대가리 봉합)
노말 스우까지 잡았습니다.
그리고 받은 이벤링 전용 큐브로
테네브리스 이벤링 21% 띄우고 - 이건 레전
이터널 플레임 링 24% 띄우고 - 이게 유니크 (ㅅㅂ...)
글로리온 링은 그냥 레어로 놔두고 있습니다.
그래서 지금 레벨은 260에 전투력은 635만입니다.
지금 핑크빛 성배가 너무 비싸서 핑크빈한테 뜰때까지 기다릴 겁니다
일단 지금 제로 스토리는 밀고 있습니다.
하고 싶은 질문은...
1. 지금 레벨에 비해서 스펙이 괜찮은 가요?
2. 엠블렘 공 9%는 필수인가요?
3. 무기 보공 말고 공격력으로 바꿔야 하나요?
4. 이거 무기 스타포스 18성 딸각 하고 싶은데 대가리 깨진건가요
5. 신입 용병 마지막 미션 유잠하고 에디셔널 에잠은 어디에 발라야 하나요
6. 챌린저스 패스랑 제네시스 패스는 필수인가요
7. 지금 후딜이 말이 안되는데 6차 스킬 뭐 찍어야 후딜 없어지나요
8. 사냥 도데체 어떻게 하시나요",2,챌섭 제로 1일차 정리 및 질문,지금까지 제가 챌섭 진행한거랑 질문할거 올립니다. 제로 무기 4형에서 챌섭 코인샵에서 17성 스타포스 사서 주문서 바르고 연합 토큰샵에서 카유잠 사서 주문서 바르고 챌섭에서 메멘토 골드큐브 사서 보뎀 30% 방무 15% - (레전노린건데 ㄲㅂ) 그리고 지금까지 받은 검환불 100개 사용해서 공2추+ 뎀3% 만들고 남은 검환불은 도미랑 이어링에 박고 그리고 무기 7형으로 업그래이드하고 카밸 잡고 유잠 받은거 챌섭샵에서 실버큐브로 뎀9% 공6% 만들고 - (위에서 골드큐브로 깨진 대가리 봉합) 노말 스우까지 잡았습니다. 그리고 받은 이벤링 전용 큐브로 테네브리스 이벤링 21% 띄우고 - 이건 레전 이터널 플레임 링 24% 띄우고 - 이게 유니크 (ㅅㅂ..) 글로리온 링은 그냥 레어로 놔두고 있습니다. 그래서 지금 레벨은 260에 전투력은 635만입니다. 지금 핑크빛 성배가 너무 비싸서 핑크빈한테 뜰때까지 기다릴 겁니다 일단 지금 제로 스토리는 밀고 있습니다. 하고 싶은 질문은.. 1. 지금 레벨에 비해서 스펙이 괜찮은 가요? 2. 엠블렘 공 9%는 필수인가요? 3. 무기 보공 말고 공격력으로 바꿔야 하나요? 4. 이거 무기 스타포스 18성 딸각 하고 싶은데 대가리 깨진건가요 5. 신입 용병 마지막 미션 유잠하고 에디셔널 에잠은 어디에 발라야 하나요 6. 챌린저스 패스랑 제네시스 패스는 필수인가요 7. 지금 후딜이 말이 안되는데 6차 스킬 뭐 찍어야 후딜 없어지나요 8. 사냥 도데체 어떻게 하시나요,챌섭 제로 1일차 정리 및 질문 지금까지 제가 챌섭 진행한거랑 질문할거 올립니다. 제로 무기 4형에서 챌섭 코인샵에서 17성 스타포스 사서 주문서 바르고 연합 토큰샵에서 카유잠 사서 주문서 바르고 챌섭에서 메멘토 골드큐브 사서 보뎀 30% 방무 15% - (레전노린건데 ㄲㅂ) 그리고 지금까지 받은 검환불 100개 사용해서 공2추+ 뎀3% 만들고 남은 검환불은 도미랑 이어링에 박고 그리고 무기 7형으로 업그래이드하고 카밸 잡고 유잠 받은거 챌섭샵에서 실버큐브로 뎀9% 공6% 만들고 - (위에서 골드큐브로 깨진 대가리 봉합) 노말 스우까지 잡았습니다. 그리고 받은 이벤링 전용 큐브로 테네브리스 이벤링 21% 띄우고 - 이건 레전 이터널 플레임 링 24% 띄우고 - 이게 유니크 (ㅅㅂ..) 글로리온 링은 그냥 레어로 놔두고 있습니다. 그래서 지금 레벨은 260에 전투력은 635만입니다. 지금 핑크빛 성배가 너무 비싸서 핑크빈한테 뜰때까지 기다릴 겁니다 일단 지금 제로 스토리는 밀고 있습니다. 하고 싶은 질문은.. 1. 지금 레벨에 비해서 스펙이 괜찮은 가요? 2. 엠블렘 공 9%는 필수인가요? 3. 무기 보공 말고 공격력으로 바꿔야 하나요? 4. 이거 무기 스타포스 18성 딸각 하고 싶은데 대가리 깨진건가요 5. 신입 용병 마지막 미션 유잠하고 에디셔널 에잠은 어디에 발라야 하나요 6. 챌린저스 패스랑 제네시스 패스는 필수인가요 7. 지금 후딜이 말이 안되는데 6차 스킬 뭐 찍어야 후딜 없어지나요 8. 사냥 도데체 어떻게 하시나요,True,True,"['챌섭', '제로', '정리', '지금', '진행', '무기', '코인', '스타포스', '사서', '주문서', '연합', '토큰', '메멘토', '골드', '큐브', '보데', '방무', '노리', '환불', '만들', '도미', '이어', '업그래이드', '카밸', '유잠', '챌섭샵', '실버큐브', '골드큐브', '깨지', '대가리', '스우', '이벤', '전용', '테네브리스', '띄우', '레저', '터널', '플레이', '유니크', '글로리', '레어', '놔두', '레벨', '전투력', '핑크', '성배', '비싸', '기다리', '스토리', '비하', '괜찮', '엠블렘', '필수', '보공', '공격력', '신입', '용병', '마지막', '미션', '에디셔널', '챌린저스', '패스', '제네시스', '후디', '스킬', '후딜', '사냥', '도데체']",False
기타,챌섭에 그런 미션은 없나요?,2026-06-19,805,0,"이전에는 주마다
하루에 천마리씩 5번 해야하는게 있었던거 같은데 지금은 없나요?
지금 챌섭 미션은 어떻게 되고 있나요?",3,챌섭에 그런 미션은 없나요?,이전에는 주마다 하루에 천마리씩 5번 해야하는게 있었던거 같은데 지금은 없나요? 지금 챌섭 미션은 어떻게 되고 있나요?,챌섭에 그런 미션은 없나요? 이전에는 주마다 하루에 천마리씩 5번 해야하는게 있었던거 같은데 지금은 없나요? 지금 챌섭 미션은 어떻게 되고 있나요?,True,True,"['챌섭', '미션', '이전', '하루', '마리', '지금']",False
시세,아이템 시세 잘보는분 도와주세요,2026-06-19,742,0,이거 다 팔면 얼마정도 나올까요? 서버는 스카니아에요,0,아이템 시세 잘보는분 도와주세요,이거 다 팔면 얼마정도 나올까요? 서버는 스카니아에요,아이템 시세 잘보는분 도와주세요 이거 다 팔면 얼마정도 나올까요? 서버는 스카니아에요,True,True,"['아이템', '시세', '서버', '스카니아']",False
아이템,챌섭 링크케 키우나요???,2026-06-19,1502,0,챌섭첨이라.... 엔버같은 링크케 별도로 키우나요???,2,챌섭 링크케 키우나요???,챌섭첨이라.. 엔버같은 링크케 별도로 키우나요??,챌섭 링크케 키우나요??? 챌섭첨이라.. 엔버같은 링크케 별도로 키우나요??,True,True,"['챌섭', '링크', '챌섭첨', '엔버', '별도']",False
기타,버섯 자석펫 관련 질문좀 드립니다,2026-06-19,1063,0,"이벤트 출석으로 받은 자석펫 한마리+ 나머지 두마리 구매하면
3석펫 효과 동일하게 적용 되나요??
아니면 뭐 설마 이벤트로 준 펫이라고 3석펫 적용 안되는건가요??",2,버섯 자석펫 관련 질문좀 드립니다,이벤트 출석으로 받은 자석펫 한마리+ 나머지 두마리 구매하면 3석펫 효과 동일하게 적용 되나요?? 아니면 뭐 설마 이벤트로 준 펫이라고 3석펫 적용 안되는건가요??,버섯 자석펫 관련 질문좀 드립니다 이벤트 출석으로 받은 자석펫 한마리+ 나머지 두마리 구매하면 3석펫 효과 동일하게 적용 되나요?? 아니면 뭐 설마 이벤트로 준 펫이라고 3석펫 적용 안되는건가요??,True,True,"['버섯', '자석', '관련', '이벤트', '출석', '자석펫', '마리', '나머지', '효과', '동일', '적용', '3석펫']",False
기타,군단장은 언제부터 찐모로해요 ??,2026-06-19,1137,0,"챌섭이 처음인데 연모를 먼저하는 이유가 아버랑 여러 이벤트퀘 때문인거 알겠는데
그럼 찐모는  목요일 되기전에 영끌하고 갈수있는 모드 가면됨 ?",3,군단장은 언제부터 찐모로해요 ??,챌섭이 처음인데 연모를 먼저하는 이유가 아버랑 여러 이벤트퀘 때문인거 알겠는데 그럼 찐모는 목요일 되기전에 영끌하고 갈수있는 모드 가면됨 ?,군단장은 언제부터 찐모로해요 ?? 챌섭이 처음인데 연모를 먼저하는 이유가 아버랑 여러 이벤트퀘 때문인거 알겠는데 그럼 찐모는 목요일 되기전에 영끌하고 갈수있는 모드 가면됨 ?,True,True,"['군단장', '찐모', '챌섭', '처음', '연모', '이유', '아버', '이벤트', '때문', '목요일', '모드']",False
기타,노스데돌이 vs 챌섭 사냥,2026-06-19,962,0,"6차기본스킬만 있는 투력700만 노스데돌이 돌리는거보다 챌섭 사냥하는게 더 이득일까요?
챌섭 이벤링3개 각각 드1 메1 메1 떴는데 이러면 그냥 사냥이 메소 더 잘벌릴까요?",2,노스데돌이 vs 챌섭 사냥,6차기본스킬만 있는 투력700만 노스데돌이 돌리는거보다 챌섭 사냥하는게 더 이득일까요? 챌섭 이벤링3개 각각 드1 메1 메1 떴는데 이러면 그냥 사냥이 메소 더 잘벌릴까요?,노스데돌이 vs 챌섭 사냥 6차기본스킬만 있는 투력700만 노스데돌이 돌리는거보다 챌섭 사냥하는게 더 이득일까요? 챌섭 이벤링3개 각각 드1 메1 메1 떴는데 이러면 그냥 사냥이 메소 더 잘벌릴까요?,True,True,"['노스데돌이', '챌섭', '사냥', '기본', '스킬', '노스데돌', '이득', '이벤', '이러', '메소', '벌리']",False
기타,카오스 벨룸은 한주에 한번밖에 못잡나요?(뉴비),2026-06-19,1119,0,"안녕하세요 어제 챌섭에서 시작한 뉴비입니다
유튜브 보고 열심히 따라하는 중에 카오스 벨룸 솔격을 하라고 해서 했는데요.
알고 보니까 퀘스트를 받고 카오스 벨룸을 잡아야되는거더라고요
근데 저는 이미 카오스 벨룸을 잡아버렸고, 이거 초기화 될려면 목요일까지 기다려야 할텐데....
다음주 목요일까지 기다리는 수밖에 없나요?",4,카오스 벨룸은 한주에 한번밖에 못잡나요?(뉴비),"안녕하세요 어제 챌섭에서 시작한 뉴비입니다 유튜브 보고 열심히 따라하는 중에 카오스 벨룸 솔격을 하라고 해서 했는데요. 알고 보니까 퀘스트를 받고 카오스 벨룸을 잡아야되는거더라고요 근데 저는 이미 카오스 벨룸을 잡아버렸고, 이거 초기화 될려면 목요일까지 기다려야 할텐데.. 다음주 목요일까지 기다리는 수밖에 없나요?","카오스 벨룸은 한주에 한번밖에 못잡나요?(뉴비) 안녕하세요 어제 챌섭에서 시작한 뉴비입니다 유튜브 보고 열심히 따라하는 중에 카오스 벨룸 솔격을 하라고 해서 했는데요. 알고 보니까 퀘스트를 받고 카오스 벨룸을 잡아야되는거더라고요 근데 저는 이미 카오스 벨룸을 잡아버렸고, 이거 초기화 될려면 목요일까지 기다려야 할텐데.. 다음주 목요일까지 기다리는 수밖에 없나요?",True,True,"['카오스', '벨룸', '뉴비', '챌섭', '시작', '유튜브', '따르', '퀘스트', '초기', '목요일', '기다리']",True
시세,2초뚝 3초뚝 시세 질문,2026-06-19,866,0,"해적 에테
2초 힘10퍼 vs 3초잡
가격차 20억이면 어느게 더 낳음?
3초 유의미한 직업임",0,2초뚝 3초뚝 시세 질문,해적 에테 2초 힘10퍼 vs 3초잡 가격차 20억이면 어느게 더 낳음? 3초 유의미한 직업임,2초뚝 3초뚝 시세 질문 해적 에테 2초 힘10퍼 vs 3초잡 가격차 20억이면 어느게 더 낳음? 3초 유의미한 직업임,True,True,"['시세', '에테', '가격', '유의미', '직업']",False
아이템,솔 에르다랑 조각,2026-06-19,1116,0,신입 용병 지원 미션에서 솔 에르다를 받아야되나요 조각을 받아야되나요?,1,솔 에르다랑 조각,신입 용병 지원 미션에서 솔 에르다를 받아야되나요 조각을 받아야되나요?,솔 에르다랑 조각 신입 용병 지원 미션에서 솔 에르다를 받아야되나요 조각을 받아야되나요?,True,True,"['에르다랑', '조각', '신입', '용병', '지원', '미션', '에르다']",False
아이템,뉴비 mvp 블랙 박고 시작하려는데,2026-06-19,1182,0,"18 칠흑으로 잠재 에디 쌍레 된것들로 둘둘 할 수 있을까요..?
제가 시세를 잘 몰라서..직업은 레테 본캐로 삼으려고 생각중이고 야누스까지가 목표입니다. 컨 별로 안좋다는 가정하에 300정도면 될까요?
그리고 추옵이나 미트라는 지금 저정도 예산에서 어느정도로 가는개 좋을지 질문드립니다",2,뉴비 mvp 블랙 박고 시작하려는데,18 칠흑으로 잠재 에디 쌍레 된것들로 둘둘 할 수 있을까요..? 제가 시세를 잘 몰라서..직업은 레테 본캐로 삼으려고 생각중이고 야누스까지가 목표입니다. 컨 별로 안좋다는 가정하에 300정도면 될까요? 그리고 추옵이나 미트라는 지금 저정도 예산에서 어느정도로 가는개 좋을지 질문드립니다,뉴비 mvp 블랙 박고 시작하려는데 18 칠흑으로 잠재 에디 쌍레 된것들로 둘둘 할 수 있을까요..? 제가 시세를 잘 몰라서..직업은 레테 본캐로 삼으려고 생각중이고 야누스까지가 목표입니다. 컨 별로 안좋다는 가정하에 300정도면 될까요? 그리고 추옵이나 미트라는 지금 저정도 예산에서 어느정도로 가는개 좋을지 질문드립니다,True,True,"['뉴비', '블랙', '시작', '칠흑', '잠재', '에디', '시세', '직업', '레테', '본캐', '야누스', '가정', '미트라', '예산', '가늘']",True
직업,제논 스텟,2026-06-19,1119,0,"안녕하세요 챌섭에서 처음 뉴비로 시작하는 제논 입니당 이제 막200찍었는데 레벨업시 즉시배분? 이거 활성화가 안되길래 자동배분(STR,DEX,LUK)막 눌러서 찍엇는데 상관없을까요? 일단 챌섭에서 주는 보상템들은 럭스로 전부 받긴받았는데.. 스텟어떻게 찍는건가요?",2,제논 스텟,"안녕하세요 챌섭에서 처음 뉴비로 시작하는 제논 입니당 이제 막200찍었는데 레벨업시 즉시배분? 이거 활성화가 안되길래 자동배분(STR,DEX,LUK)막 눌러서 찍엇는데 상관없을까요? 일단 챌섭에서 주는 보상템들은 럭스로 전부 받긴받았는데.. 스텟어떻게 찍는건가요?","제논 스텟 안녕하세요 챌섭에서 처음 뉴비로 시작하는 제논 입니당 이제 막200찍었는데 레벨업시 즉시배분? 이거 활성화가 안되길래 자동배분(STR,DEX,LUK)막 눌러서 찍엇는데 상관없을까요? 일단 챌섭에서 주는 보상템들은 럭스로 전부 받긴받았는데.. 스텟어떻게 찍는건가요?",True,True,"['제논', '스텟', '챌섭', '처음', '뉴비', '시작', '레벨', '배분', '활성', '자동', '누르', '상관', '보상', '럭스']",True
직업,뉴비 챌섭 누구키울까요?,2026-06-19,887,0,"저번 하버로 와헌이랑 엔버(링크용) 키워놓은 뉴비인데 얘키워라싶은애 있을까요?
레테 이쁘길래 키워볼까 고민중인데 챌섭 메인으로 키우긴 좀 그런가 싶어서요ㅜㅜ",5,뉴비 챌섭 누구키울까요?,저번 하버로 와헌이랑 엔버(링크용) 키워놓은 뉴비인데 얘키워라싶은애 있을까요? 레테 이쁘길래 키워볼까 고민중인데 챌섭 메인으로 키우긴 좀 그런가 싶어서요ㅜㅜ,뉴비 챌섭 누구키울까요? 저번 하버로 와헌이랑 엔버(링크용) 키워놓은 뉴비인데 얘키워라싶은애 있을까요? 레테 이쁘길래 키워볼까 고민중인데 챌섭 메인으로 키우긴 좀 그런가 싶어서요ㅜㅜ,True,True,"['뉴비', '챌섭', '저번', '하버', '엔버', '링크용', '레테', '이쁘', '메인', '그렇']",True
아이템,챌섭 1일차 세팅 질문입니다!!,2026-06-19,1767,0,"오늘 레테 만들어서 영상 보면서 세팅을 했는데
지금 첫번째 사진에서 보이는 것 처럼 반지, 귀걸이, 펜던트가 각각 1개씩 빠져있는 상태입니다
반지 -> 어비스 헌터링
펜던트 -> 검환불 옆에 10주년 화이트 어쩌고 까서 끼기
귀걸이 -> 몰루...? 어디서 구하나요
이렇게 3개 진행하면 되나요????",11,챌섭 1일차 세팅 질문입니다!!,"오늘 레테 만들어서 영상 보면서 세팅을 했는데 지금 첫번째 사진에서 보이는 것 처럼 반지, 귀걸이, 펜던트가 각각 1개씩 빠져있는 상태입니다 반지 -> 어비스 헌터링 펜던트 -> 검환불 옆에 10주년 화이트 어쩌고 까서 끼기 귀걸이 -> 몰루..? 어디서 구하나요 이렇게 3개 진행하면 되나요??","챌섭 1일차 세팅 질문입니다!! 오늘 레테 만들어서 영상 보면서 세팅을 했는데 지금 첫번째 사진에서 보이는 것 처럼 반지, 귀걸이, 펜던트가 각각 1개씩 빠져있는 상태입니다 반지 -> 어비스 헌터링 펜던트 -> 검환불 옆에 10주년 화이트 어쩌고 까서 끼기 귀걸이 -> 몰루..? 어디서 구하나요 이렇게 3개 진행하면 되나요??",True,True,"['챌섭', '세팅', '레테', '만들', '영상', '사진', '보이', '반지', '귀걸이', '펜던트', '빠지', '비스', '헌터', '주년', '화이트', '어쩌', '몰루', '구하', '이렇', '진행']",False
기타,버닝 쿨뚝,2026-06-19,1600,0,아이템 버닝 쿨뚝 어떻게 바꿔요? 개답답하내 이거,1,버닝 쿨뚝,아이템 버닝 쿨뚝 어떻게 바꿔요? 개답답하내 이거,버닝 쿨뚝 아이템 버닝 쿨뚝 어떻게 바꿔요? 개답답하내 이거,True,True,"['버닝', '아이템']",False
아이템,블랙 보조 무기에 잠재 발라도 되죠?,2026-06-19,1209,0,카르마 발라도 보조 업그레이드 패널티나 뭐 안 좋은거 없죠?,2,블랙 보조 무기에 잠재 발라도 되죠?,카르마 발라도 보조 업그레이드 패널티나 뭐 안 좋은거 없죠?,블랙 보조 무기에 잠재 발라도 되죠? 카르마 발라도 보조 업그레이드 패널티나 뭐 안 좋은거 없죠?,True,True,"['블랙', '보조', '무기', '잠재', '카르마', '업그레이드', '패널티']",False
기타,에테리온 아티팩트 뭐 고르면 되나요???,2026-06-19,1615,0,몬파? 에던 ?,0,에테리온 아티팩트 뭐 고르면 되나요???,몬파? 에던 ?,에테리온 아티팩트 뭐 고르면 되나요??? 몬파? 에던 ?,True,True,"['에테리온', '아티팩트', '고르']",False
아이템,아케인심볼 교환권 질문,2026-06-19,970,0,"보통 균등분배하는게 정배라고 들었는데요
제가 다른건 몰라도 스피릿세이비어를 진짜 못해서 그런데
아르카나 먼저 몰빵하고 다른거 균등분배해도 괜찮나요?",1,아케인심볼 교환권 질문,보통 균등분배하는게 정배라고 들었는데요 제가 다른건 몰라도 스피릿세이비어를 진짜 못해서 그런데 아르카나 먼저 몰빵하고 다른거 균등분배해도 괜찮나요?,아케인심볼 교환권 질문 보통 균등분배하는게 정배라고 들었는데요 제가 다른건 몰라도 스피릿세이비어를 진짜 못해서 그런데 아르카나 먼저 몰빵하고 다른거 균등분배해도 괜찮나요?,True,True,"['케이', '심볼', '교환', '균등', '분배', '스피릿세이비어', '아르카나', '괜찮']",False
기타,헥사 매트릭스 질문,2026-06-19,793,0,일단 오리진이랑 어센트 스킬 뚫어놓았는데 어떤 순서로 하는게 효율이 좋나요?,2,헥사 매트릭스 질문,일단 오리진이랑 어센트 스킬 뚫어놓았는데 어떤 순서로 하는게 효율이 좋나요?,헥사 매트릭스 질문 일단 오리진이랑 어센트 스킬 뚫어놓았는데 어떤 순서로 하는게 효율이 좋나요?,True,True,"['헥사', '매트릭스', '오리진', '센트', '스킬', '순서', '효율']",False
